"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"3DZKABX2ZKND0R3ITEP6NH7TREJVCV","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","338JKRMM29HNCV8UUDHDQ5LJA8AAH0","AVFHRN0S32V2H","Submitted","Mon Apr 27 17:01:40 PDT 2020","Mon Apr 27 17:07:52 PDT 2020","Thu Apr 30 17:07:52 PDT 2020","","","","372","100% (77/77)","100% (36/36)","0% (0/0)","From the Presidential airplane, the Vice President telephoned Attorney General Robert F. Kennedy,","https://xilaili.github.io/wavs/0002/audio_000.wav","Good - Mostly natural speech"
"3DZKABX2ZKND0R3ITEP6NH7TREJVCV","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","3QBD8R3Z241I2NE0PP2CXBWKUKR4O6","A2QD9PJUKW7PKK","Submitted","Mon Apr 27 16:58:33 PDT 2020","Mon Apr 27 17:03:45 PDT 2020","Thu Apr 30 17:03:45 PDT 2020","","","","312","100% (100/100)","0% (0/0)","0% (0/0)","From the Presidential airplane, the Vice President telephoned Attorney General Robert F. Kennedy,","https://xilaili.github.io/wavs/0002/audio_000.wav","Excellent - Completely natural speech"
"3DZKABX2ZKND0R3ITEP6NH7TREJVCV","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","3TPWUS5F8CJT200H9QZ4X3LUPZ9WCP","A3LA5P3N3KI8U7","Submitted","Mon Apr 27 17:08:08 PDT 2020","Mon Apr 27 17:12:23 PDT 2020","Thu Apr 30 17:12:23 PDT 2020","","","","255","100% (282/282)","0% (0/0)","0% (0/0)","From the Presidential airplane, the Vice President telephoned Attorney General Robert F. Kennedy,","https://xilaili.github.io/wavs/0002/audio_000.wav","Fair - Equally natural and unnatural speech"
"3B0MCRZMBTCJPWFQC72D1PHI49XPPI","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","31LM9EDVOOAQNKX9RHP3OOLYM7DJNY","A27SMEOPKV84VI","Submitted","Mon Apr 27 17:02:40 PDT 2020","Mon Apr 27 17:07:06 PDT 2020","Thu Apr 30 17:07:06 PDT 2020","","","","266","100% (363/363)","100% (39/39)","0% (0/0)","The books and journals he was to keep were minutely specified, and his constant presence in or near the jail was insisted upon.","https://xilaili.github.io/wavs/0002/audio_001.wav","Good - Mostly natural speech"
"3B0MCRZMBTCJPWFQC72D1PHI49XPPI","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","3I0BTBYZA03DXD01CBO8NZ49RI9Y0U","AFU00NU09CFXE","Submitted","Mon Apr 27 16:59:02 PDT 2020","Mon Apr 27 17:08:13 PDT 2020","Thu Apr 30 17:08:13 PDT 2020","","","","551","99% (257/260)","0% (0/0)","0% (0/0)","The books and journals he was to keep were minutely specified, and his constant presence in or near the jail was insisted upon.","https://xilaili.github.io/wavs/0002/audio_001.wav","Good - Mostly natural speech"
"3B0MCRZMBTCJPWFQC72D1PHI49XPPI","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","3JZQSN0I3TS48QURLNLNJ6K9SO8FGH","AMWIBULQ4S8K3","Submitted","Mon Apr 27 16:58:25 PDT 2020","Mon Apr 27 17:00:08 PDT 2020","Thu Apr 30 17:00:08 PDT 2020","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","The books and journals he was to keep were minutely specified, and his constant presence in or near the jail was insisted upon.","https://xilaili.github.io/wavs/0002/audio_001.wav","Excellent - Completely natural speech"
"3OB6JN3A9S7YG6YSXJEAPGN20MAMRB","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","30IQTZXKANOOX8AR7F264LX0PCFX0N","AMWIBULQ4S8K3","Submitted","Mon Apr 27 16:58:30 PDT 2020","Mon Apr 27 17:01:24 PDT 2020","Thu Apr 30 17:01:24 PDT 2020","","","","174","0% (0/0)","0% (0/0)","0% (0/0)","the officers of Klein's discovered that a rifle bearing serial number C two seven six six had been shipped to one A. Hidell,","https://xilaili.github.io/wavs/0002/audio_002.wav","Bad - Completely unnatural speech"
"3OB6JN3A9S7YG6YSXJEAPGN20MAMRB","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","3C8HJ7UOPACA5HHDX2DPZ3KO0FEZMX","A2QD9PJUKW7PKK","Submitted","Mon Apr 27 16:58:18 PDT 2020","Mon Apr 27 17:01:53 PDT 2020","Thu Apr 30 17:01:53 PDT 2020","","","","215","100% (100/100)","0% (0/0)","0% (0/0)","the officers of Klein's discovered that a rifle bearing serial number C two seven six six had been shipped to one A. Hidell,","https://xilaili.github.io/wavs/0002/audio_002.wav","Poor - Mostly unnatural speech"
"3OB6JN3A9S7YG6YSXJEAPGN20MAMRB","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","3VW04L3ZLWOWUYG2ARRDDZKBZJ1XXJ","A171S8E9IFSHH2","Submitted","Mon Apr 27 17:01:52 PDT 2020","Mon Apr 27 17:05:26 PDT 2020","Thu Apr 30 17:05:26 PDT 2020","","","","214","100% (164/164)","0% (0/0)","0% (0/0)","the officers of Klein's discovered that a rifle bearing serial number C two seven six six had been shipped to one A. Hidell,","https://xilaili.github.io/wavs/0002/audio_002.wav","Fair - Equally natural and unnatural speech"
"3O71U79SRD7AHLY5C8EFFQSYMOTMSZ","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 16:57:39 PDT 2020","3","BatchId:4012292;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 16:57:39 PDT 2020","","","31UV0MXWNTUQ2K7X5Z8HI66CI7N5IH","A171S8E9IFSHH2","Submitted","Mon Apr 27 16:58:59 PDT 2020","Mon Apr 27 17:00:41 PDT 2020","Thu Apr 30 17:00:41 PDT 2020","","","","102","100% (164/164)","0% (0/0)","0% (0/0)","After the end of the fifteenth century the degradation of printing, especially in Germany and Italy,","https://xilaili.github.io/wavs/0002/audio_003.wav","Good - Mostly natural speech"
